schema|SelectedProfileManifestV1
profile_id|VITHEIM-PRODUCTION-V1
generation|2
default_evidence_state|Specified
stop_id|selection|declared_minimum_dependencies|capability_dependencies|dependency_state|increment|delivery_slices|required_for_claims|capability|executable_owner|integration_retest_owners|required_storage_profile|required_identity_profile|required_runtime_profile|successor_after_skip|support_boundary|dependency_class|reason
0.274.0|Mandatory|0.225.0,0.242.0,0.263.0|0.225.0,0.242.0,0.263.0|DeclaredMinimum|I7-security-asset-operations|security-asset-operations|VITHEIM-PRODUCTION-V1,security-asset-operations|Bitemporal Facts|specified:docs/implementation/PHASE_I.md#0.274.0|0.274.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.275.0|Mandatory|0.225.0,0.242.0,0.263.0|0.225.0,0.242.0,0.263.0|DeclaredMinimum|I7-security-asset-operations|security-asset-operations|VITHEIM-PRODUCTION-V1,security-asset-operations|Discovery And Import Interface|specified:docs/implementation/PHASE_I.md#0.275.0|0.275.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.276.0|Deferred|0.225.0,0.242.0,0.263.0|0.225.0,0.242.0,0.263.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Concrete CMDB Discovery Connector|specified:docs/implementation/PHASE_I.md#0.276.0|future-successor-required|postgresql-reference|oidc-rbac-abac-selected|Hosted|future-minor-required-after-skip|NotInDefaultV1|optional-outward-only|not required by the default production-v1 claim
0.277.0|OptionalSelected|0.212.0,0.225.0,0.263.0,0.264.0,0.265.0,0.267.0,0.275.0|0.212.0,0.225.0,0.263.0,0.264.0,0.265.0,0.267.0,0.275.0|DeclaredMinimum|I7-security-asset-operations|security-asset-operations|VITHEIM-PRODUCTION-V1,security-asset-operations|Representative Cloud-Native Discovery Profile|specified:docs/implementation/REQUIREMENT_AND_INTEGRATION_COMPLETIONS.md#0.277.0|0.277.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SelectedBoundedProfileOnly|selected-closure|selected as one separately evidenced bounded reference profile
0.278.0|Mandatory|0.225.0,0.242.0,0.263.0|0.225.0,0.242.0,0.263.0|DeclaredMinimum|I7-security-asset-operations|security-asset-operations|VITHEIM-PRODUCTION-V1,security-asset-operations|Reconciliation Engine|specified:docs/implementation/PHASE_I.md#0.278.0|0.278.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.279.0|Mandatory|0.225.0,0.242.0,0.263.0|0.225.0,0.242.0,0.263.0|DeclaredMinimum|I7-security-asset-operations|security-asset-operations|VITHEIM-PRODUCTION-V1,security-asset-operations|Dependency Impact Analysis|specified:docs/implementation/PHASE_I.md#0.279.0|0.279.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.280.0|Mandatory|0.225.0,0.242.0,0.263.0|0.225.0,0.242.0,0.263.0|DeclaredMinimum|I7-security-asset-operations|security-asset-operations|VITHEIM-PRODUCTION-V1,security-asset-operations|Unified Cross-Domain Operational Graph|specified:docs/implementation/PHASE_I.md#0.280.0|0.280.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.281.0|Mandatory|0.225.0,0.242.0,0.263.0|0.225.0,0.242.0,0.263.0|DeclaredMinimum|I7-security-asset-operations|security-asset-operations|VITHEIM-PRODUCTION-V1,security-asset-operations|Evidence-Bound Cross-Domain Correlation|specified:docs/implementation/PHASE_I.md#0.281.0|0.281.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.282.0|Mandatory|0.225.0,0.242.0,0.263.0|0.225.0,0.242.0,0.263.0|DeclaredMinimum|I7-security-asset-operations|security-asset-operations|VITHEIM-PRODUCTION-V1,security-asset-operations|Correlation Workspace And Conformance Suite|specified:docs/implementation/PHASE_I.md#0.282.0|0.282.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.283.0|Mandatory|0.225.0,0.242.0,0.263.0|0.225.0,0.242.0,0.263.0|DeclaredMinimum|I7-security-asset-operations|security-asset-operations|VITHEIM-PRODUCTION-V1,security-asset-operations|Software And License Inventory|specified:docs/implementation/PHASE_I.md#0.283.0|0.283.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.284.0|OptionalSelected|0.225.0,0.255.0,0.263.0,0.283.0|0.225.0,0.255.0,0.263.0,0.283.0|DeclaredMinimum|I7-security-asset-operations|security-asset-operations|VITHEIM-PRODUCTION-V1,security-asset-operations|SPDX And CycloneDX SBOM Ingestion Profiles|specified:docs/implementation/PHASE_I.md#0.284.0|0.284.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SelectedBoundedProfileOnly|selected-closure|selected as one separately evidenced bounded reference profile
0.285.0|Mandatory|0.225.0,0.242.0,0.263.0|0.225.0,0.242.0,0.263.0|DeclaredMinimum|I7-security-asset-operations|security-asset-operations|VITHEIM-PRODUCTION-V1,security-asset-operations|Interactive Service Map|specified:docs/implementation/PHASE_I.md#0.285.0|0.285.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.286.0|Mandatory|0.225.0,0.242.0|0.225.0,0.242.0|DeclaredMinimum|I7-shared-search-knowledge|core-service-operations,security-asset-operations|VITHEIM-PRODUCTION-V1,core-service-operations,security-asset-operations|Canonical Query AST|specified:docs/implementation/PHASE_J.md#0.286.0|0.286.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.287.0|Mandatory|0.225.0,0.286.0|0.225.0,0.286.0|DeclaredMinimum|I7-shared-search-knowledge|core-service-operations,security-asset-operations|VITHEIM-PRODUCTION-V1,core-service-operations,security-asset-operations|Search Projection Pipeline|specified:docs/implementation/PHASE_J.md#0.287.0|0.287.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.288.0|Mandatory|0.286.0,0.287.0|0.286.0,0.287.0|DeclaredMinimum|I7-shared-search-knowledge|core-service-operations,security-asset-operations|VITHEIM-PRODUCTION-V1,core-service-operations,security-asset-operations|Lexical Full-Text Search|specified:docs/implementation/PHASE_J.md#0.288.0|0.288.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.289.0|Mandatory|0.57.0,0.288.0|0.57.0,0.288.0|DeclaredMinimum|I7-shared-search-knowledge|core-service-operations,security-asset-operations|VITHEIM-PRODUCTION-V1,core-service-operations,security-asset-operations|PostgreSQL Full-Text Search Adapter|specified:docs/implementation/PHASE_J.md#0.289.0|0.289.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.290.0|Mandatory|0.225.0,0.287.0|0.225.0,0.287.0|DeclaredMinimum|I7-shared-search-knowledge|core-service-operations,security-asset-operations|VITHEIM-PRODUCTION-V1,core-service-operations,security-asset-operations|Facets, Queues, And Saved Views|specified:docs/implementation/PHASE_J.md#0.290.0|0.290.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.291.0|Mandatory|0.225.0,0.287.0|0.225.0,0.287.0|DeclaredMinimum|I7-shared-search-knowledge|core-service-operations,security-asset-operations|VITHEIM-PRODUCTION-V1,core-service-operations,security-asset-operations|Permission-Aware Indexing|specified:docs/implementation/PHASE_J.md#0.291.0|0.291.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.292.0|Mandatory|0.225.0,0.287.0|0.225.0,0.287.0|DeclaredMinimum|I7-shared-search-knowledge|core-service-operations,security-asset-operations|VITHEIM-PRODUCTION-V1,core-service-operations,security-asset-operations|Temporal And History Search|specified:docs/implementation/PHASE_J.md#0.292.0|0.292.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.293.0|Mandatory|0.225.0,0.287.0|0.225.0,0.287.0|DeclaredMinimum|I7-shared-search-knowledge|core-service-operations,security-asset-operations|VITHEIM-PRODUCTION-V1,core-service-operations,security-asset-operations|Relationship And Impact Search|specified:docs/implementation/PHASE_J.md#0.293.0|0.293.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.294.0|Deferred|0.225.0,0.287.0|0.225.0,0.287.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Semantic-Index Interface|specified:docs/implementation/PHASE_J.md#0.294.0|future-successor-required|postgresql-reference|oidc-rbac-abac-selected|Hosted|future-minor-required-after-skip|NotInDefaultV1|optional-outward-only|not required by the default production-v1 claim
0.295.0|Deferred|0.225.0,0.287.0|0.225.0,0.287.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Hosted Semantic-Index Adapter And Isolation|specified:docs/implementation/PHASE_J.md#0.295.0|future-successor-required|postgresql-reference|oidc-rbac-abac-selected|Hosted|future-minor-required-after-skip|NotInDefaultV1|optional-outward-only|not required by the default production-v1 claim
0.296.0|Deferred|0.225.0,0.287.0|0.225.0,0.287.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Embedding Generation And Provenance|specified:docs/implementation/PHASE_J.md#0.296.0|future-successor-required|postgresql-reference|oidc-rbac-abac-selected|Hosted|future-minor-required-after-skip|NotInDefaultV1|optional-outward-only|not required by the default production-v1 claim
0.297.0|Mandatory|0.225.0,0.287.0|0.225.0,0.287.0|DeclaredMinimum|I7-shared-search-knowledge|core-service-operations,security-asset-operations|VITHEIM-PRODUCTION-V1,core-service-operations,security-asset-operations|Knowledge Articles And Runbooks|specified:docs/implementation/PHASE_J.md#0.297.0|0.297.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.298.0|Mandatory|0.286.0,0.287.0,0.288.0,0.289.0,0.290.0,0.291.0,0.292.0,0.293.0,0.297.0|0.286.0,0.287.0,0.288.0,0.289.0,0.290.0,0.291.0,0.292.0,0.293.0,0.297.0|DeclaredMinimum|I7-shared-search-knowledge|core-service-operations,security-asset-operations|VITHEIM-PRODUCTION-V1,core-service-operations,security-asset-operations|Unified Search Conformance Suite|specified:docs/implementation/PHASE_J.md#0.298.0|0.298.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.299.0|Mandatory|0.298.0|0.298.0|DeclaredMinimum|I7-shared-search-knowledge|core-service-operations,security-asset-operations|VITHEIM-PRODUCTION-V1,core-service-operations,security-asset-operations|Search/History Contribution Extension And Backfill|specified:docs/implementation/REQUIREMENT_AND_INTEGRATION_COMPLETIONS.md#0.299.0|0.299.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.300.0|Mandatory|0.299.0|0.299.0|DeclaredMinimum|I7-shared-search-knowledge|core-service-operations,security-asset-operations|VITHEIM-PRODUCTION-V1,core-service-operations,security-asset-operations|Search And History Contribution Certification|specified:docs/implementation/ROADMAP_COHERENCE_COMPLETIONS.md#0.300.0|0.300.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.301.0|Deferred|0.225.0,0.242.0,0.298.0|0.225.0,0.242.0,0.298.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Signed Framework-Pack Format|specified:docs/implementation/PHASE_K.md#0.301.0|future-successor-required|postgresql-reference|oidc-rbac-abac-selected|Hosted|future-minor-required-after-skip|NotInDefaultV1|optional-outward-only|not required by the default production-v1 claim
0.302.0|Deferred|0.225.0,0.242.0,0.298.0|0.225.0,0.242.0,0.298.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Requirement And Control Graph|specified:docs/implementation/PHASE_K.md#0.302.0|future-successor-required|postgresql-reference|oidc-rbac-abac-selected|Hosted|future-minor-required-after-skip|NotInDefaultV1|optional-outward-only|not required by the default production-v1 claim
0.303.0|Deferred|0.225.0,0.242.0,0.298.0|0.225.0,0.242.0,0.298.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Evidence Requirements And Lineage|specified:docs/implementation/PHASE_K.md#0.303.0|future-successor-required|postgresql-reference|oidc-rbac-abac-selected|Hosted|future-minor-required-after-skip|NotInDefaultV1|optional-outward-only|not required by the default production-v1 claim
0.304.0|Deferred|0.225.0,0.242.0,0.298.0|0.225.0,0.242.0,0.298.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|NIST CSF Pack|specified:docs/implementation/PHASE_K.md#0.304.0|future-successor-required|postgresql-reference|oidc-rbac-abac-selected|Hosted|future-minor-required-after-skip|NotInDefaultV1|optional-outward-only|not required by the default production-v1 claim
0.305.0|Deferred|0.225.0,0.242.0,0.298.0|0.225.0,0.242.0,0.298.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|DORA Pack|specified:docs/implementation/PHASE_K.md#0.305.0|future-successor-required|postgresql-reference|oidc-rbac-abac-selected|Hosted|future-minor-required-after-skip|NotInDefaultV1|optional-outward-only|not required by the default production-v1 claim
0.306.0|Deferred|0.225.0,0.242.0,0.298.0|0.225.0,0.242.0,0.298.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|ITIL Practice Packs|specified:docs/implementation/PHASE_K.md#0.306.0|future-successor-required|postgresql-reference|oidc-rbac-abac-selected|Hosted|future-minor-required-after-skip|NotInDefaultV1|optional-outward-only|not required by the default production-v1 claim
0.307.0|Deferred|0.225.0,0.242.0,0.298.0|0.225.0,0.242.0,0.298.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Licensed And Custom Standards Importer|specified:docs/implementation/PHASE_K.md#0.307.0|future-successor-required|postgresql-reference|oidc-rbac-abac-selected|Hosted|future-minor-required-after-skip|NotInDefaultV1|optional-outward-only|not required by the default production-v1 claim
0.308.0|Deferred|0.225.0,0.242.0,0.298.0|0.225.0,0.242.0,0.298.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Risk, Treatment, And Exception Workflows|specified:docs/implementation/PHASE_K.md#0.308.0|future-successor-required|postgresql-reference|oidc-rbac-abac-selected|Hosted|future-minor-required-after-skip|NotInDefaultV1|optional-outward-only|not required by the default production-v1 claim
0.309.0|Deferred|0.225.0,0.242.0,0.298.0|0.225.0,0.242.0,0.298.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Control Testing, Findings, And Reports|specified:docs/implementation/PHASE_K.md#0.309.0|future-successor-required|postgresql-reference|oidc-rbac-abac-selected|Hosted|future-minor-required-after-skip|NotInDefaultV1|optional-outward-only|not required by the default production-v1 claim
0.310.0|Deferred|0.225.0,0.242.0,0.298.0|0.225.0,0.242.0,0.298.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Pack Impact And Conflict Simulator|specified:docs/implementation/PHASE_K.md#0.310.0|future-successor-required|postgresql-reference|oidc-rbac-abac-selected|Hosted|future-minor-required-after-skip|NotInDefaultV1|optional-outward-only|not required by the default production-v1 claim
0.311.0|Mandatory|0.225.0,0.242.0,0.298.0|0.225.0,0.242.0,0.298.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|VITHEIM-PRODUCTION-V1,core-service-operations,security-asset-operations|Privacy Request Case Domain|specified:docs/implementation/PRODUCT_CAPABILITY_COMPLETIONS.md#0.311.0|0.311.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
0.312.0|Mandatory|0.225.0,0.242.0,0.298.0|0.225.0,0.242.0,0.298.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|VITHEIM-PRODUCTION-V1,core-service-operations,security-asset-operations|Privacy Fulfilment And Evidence|specified:docs/implementation/PRODUCT_CAPABILITY_COMPLETIONS.md#0.312.0|0.312.0,0.424.0|postgresql-reference|oidc-rbac-abac-selected|Hosted|not-applicable|SpecifiedUntilExactStopAndPentest|selected-closure|required by the combined production-v1 claim
